,endog_vars,exog_vars,forecast_biass_first18,forecast_biass_first6,forecast_biass_last12,mae_first18,mae_first6,mae_last12,mape_first18,mape_first6,mape_last12,model,params,pred_period,rmse_first18,rmse_first6,rmse_last12,split_date,variable
20,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",3.1288760682417944,3.2109783478993066,3.0878249284130384,3.549700501279454,3.2109783478993066,3.7190615779695277,0.03170293800150844,0.029070534414980708,0.033019139794772306,VAR,"{'ic': 'bic', 'maxlags': 12, 'trend': 'c'}",18MS,4.466033987796452,3.9987683297748347,4.682212649231613,2015-07-01,indic_mens_consumo
21,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",-0.20307185563483424,0.21429464662610562,-0.4117551067653042,0.5317443383669335,0.72229696498952,0.43646802505564014,0.00493849876262242,0.006763131523037406,0.004026182382414925,VAR,"{'ic': 'bic', 'maxlags': 12, 'trend': 'ct'}",18MS,0.6269726746612501,0.8179630787105715,0.505084451444493,2015-07-01,igae_sa
22,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",1.9403810489756177,0.867939044174749,2.476602051376052,1.9403810489756177,0.867939044174749,2.476602051376052,0.10472490580386391,0.05196392089793803,0.13110539825682682,VAR,"{'ic': 'bic', 'maxlags': 12, 'trend': 'ct'}",18MS,2.1667280931565704,0.9103678945805349,2.574428304064684,2015-07-01,tc_mensual
23,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",0.7118998324381479,0.050749890742959845,1.042474803285742,0.7224829631110954,0.0824992827618023,1.042474803285742,0.15725705776122134,0.025089949539365528,0.22334061187214924,VAR,"{'ic': 'bic', 'maxlags': 12, 'trend': 'ct'}",18MS,0.9997367865873118,0.10109983609659043,1.2223337822601925,2015-07-01,tasa_cetes_91_mensual
24,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",1.295739174356792,0.8721520575399779,1.507532732765199,1.295739174356792,0.8721520575399779,1.507532732765199,0.014909768532695853,0.01017816115517121,0.01727557222145817,VAR,"{'ic': 'bic', 'maxlags': 12, 'trend': 'ct'}",18MS,1.4462864660658836,1.0975406520571291,1.5922685299374035,2015-07-01,inpc
25,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",14799.806744137954,-2173.66919735919,23286.544714886524,23688.152022880084,12553.693906707718,29255.381080966265,0.08830017163308745,0.056353717384177555,0.1042733987575424,VAR,"{'ic': 'bic', 'maxlags': 12, 'trend': 'ct'}",18MS,33970.11668922419,14985.762450700971,40232.65717927218,2015-07-01,ing_trib_neto_(mdp)_r
26,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",18090.625366906013,22009.35019541033,16131.262952653857,37374.948246541884,31122.328341259796,40501.25819918293,0.05391712806614871,0.0467183845477167,0.05751649982536473,VAR,"{'ic': 'bic', 'maxlags': 12, 'trend': 'ct'}",18MS,44499.171715333876,34169.78368384711,48851.58509737123,2015-07-01,importaciones_r
27,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",3.9254850093088103,3.226741715731104,4.274856656097664,4.164368055164159,3.226741715731104,4.633181224880687,0.03711790104912375,0.029214705878469402,0.041069498634450925,VAR,"{'ic': 'bic', 'maxlags': 12, 'trend': 'ct'}",18MS,5.3063468327089796,4.0145486705652,5.846167509517027,2015-07-01,indic_mens_consumo
28,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",-1.2001736926450377,-0.8670300669421209,-1.366745505496496,1.3913268526593043,1.3475884535343852,1.413196052221764,0.012928979275256783,0.012657823489107899,0.013064557168331223,VAR,"{'ic': 'fpe', 'maxlags': 12, 'trend': 'c'}",18MS,1.5999698636692217,1.69627288011597,1.5495755886906892,2015-07-01,igae_sa
29,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",0.25306576681329396,0.03218201788328834,0.36350764127829677,0.40901342558310855,0.22532828772623326,0.5008559945115462,0.022473977232899303,0.013492588047190217,0.02696467182575385,VAR,"{'ic': 'fpe', 'maxlags': 12, 'trend': 'c'}",18MS,0.518043846159654,0.2519893577117537,0.6089374529587089,2015-07-01,tc_mensual
30,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",-0.3010865644396242,-0.6721791953427033,-0.11554024898808457,0.5559669344044796,0.6721791953427033,0.49786080393536764,0.14999479894990506,0.20803365200244364,0.12097537242363572,VAR,"{'ic': 'fpe', 'maxlags': 12, 'trend': 'c'}",18MS,0.6599424530328679,0.7451169878873753,0.6129326220339238,2015-07-01,tasa_cetes_91_mensual
31,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",0.37963837527591454,0.5023902419615164,0.31826244193311365,0.38639328646298465,0.5023902419615164,0.3283948087137188,0.00447003180103717,0.005878844373337237,0.0037656255148871345,VAR,"{'ic': 'fpe', 'maxlags': 12, 'trend': 'c'}",18MS,0.44478872529673585,0.5458135806549366,0.3844467229837722,2015-07-01,inpc
32,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",-2794.359127269136,-19847.272474244513,5732.097546218552,29371.95078147393,35524.179766091875,26295.83628916496,0.12096589033833177,0.16340797576578428,0.09974484762460555,VAR,"{'ic': 'fpe', 'maxlags': 12, 'trend': 'c'}",18MS,36857.43715594766,42628.32344559968,33602.36644442791,2015-07-01,ing_trib_neto_(mdp)_r
33,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",-45698.684896534935,-28861.95479013627,-54117.04994973427,58382.67179715204,54662.06928299655,60242.9730542298,0.08699787165015314,0.08352208517842319,0.0887357648860181,VAR,"{'ic': 'fpe', 'maxlags': 12, 'trend': 'c'}",18MS,66692.36891312589,63869.63989522565,68059.84614068575,2015-07-01,importaciones_r
34,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",4.924923837910543,3.2685350553161925,5.753118229207718,4.924923837910543,3.2685350553161925,5.753118229207718,0.044394855408202885,0.030040267275183927,0.05157214947471236,VAR,"{'ic': 'fpe', 'maxlags': 12, 'trend': 'c'}",18MS,5.8261447017727175,3.670970272662806,6.646648159606799,2015-07-01,indic_mens_consumo
35,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",-0.5423257750073718,-0.5161723555205194,-0.555402484750798,0.8350523355526226,1.1417236576111993,0.6817166745233342,0.007773714585276629,0.010718745266065194,0.0063011992448823466,VAR,"{'ic': 'fpe', 'maxlags': 12, 'trend': 'ct'}",18MS,1.038869758911903,1.3827195392800709,0.8141983184820926,2015-07-01,igae_sa
