,endog_vars,exog_vars,ieps_sin_gas_neto_(mdp)_r,importaciones_neto_(mdp)_r,ing_trib_sin_gasol_neto_(mdp)_r,isr_neto_(mdp)_r,iva_neto_(mdp)_r,model,params,split_date
445,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -2295.5595643755296, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -2595.2126745242495}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (0, 0, 0, 12)}",2015-07-01
446,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -2797.1347431497343, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -2361.09851039933}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (0, 0, 1, 12)}",2015-07-01
447,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -2044.6537266593223, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -2381.488710989499}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (1, 0, 0, 12)}",2015-07-01
448,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -1110.8204649592735, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -2548.921141187471}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (1, 0, 1, 12)}",2015-07-01
449,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 681.9173463571715, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 2835.8630395925647}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (0, 0, 0, 12)}",2016-07-01
450,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 1076.4483139919685, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 3099.3802806227686}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (0, 0, 1, 12)}",2016-07-01
451,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 531.1987049634554, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 262.97484463413275}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (1, 0, 0, 12)}",2016-07-01
452,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -131.9157002623615, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -4111.502548593991}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (1, 0, 1, 12)}",2016-07-01
453,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 1099.2332875870416, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 3164.7311089244686}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (0, 0, 0, 12)}",2016-07-01
454,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 1251.2649593437527, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 3046.5123089288827}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (0, 0, 1, 12)}",2016-07-01
455,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 519.4691674218775, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -56.349421468818036}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (1, 0, 0, 12)}",2016-07-01
456,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -129.28054599976167, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -3402.844282834303}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (1, 0, 1, 12)}",2016-07-01
457,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 933.5515842009263, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 3022.3181842125196}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (0, 0, 0, 12)}",2016-07-01
458,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 1152.801678067539, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 3231.30352851723}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (0, 0, 1, 12)}",2016-07-01
459,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 483.91101884410455, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 62.09940541839023}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (1, 0, 0, 12)}",2016-07-01
460,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -191.23998316422512, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -3277.7393461101165}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (1, 0, 1, 12)}",2016-07-01
461,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 1054.1520601996817, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 3020.565137967038}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (0, 0, 0, 12)}",2016-07-01
462,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 1213.7209949305034, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 3188.6693334880765}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (0, 0, 1, 12)}",2016-07-01
463,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 617.4613629240921, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 351.90128229819675}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (1, 0, 0, 12)}",2016-07-01
464,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -47.40594688679266, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -3517.627437057352}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (1, 0, 1, 12)}",2016-07-01
465,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 1624.906272947621, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 17429.060076547037}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (0, 0, 0, 12)}",2017-07-01
466,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 1517.6906508121829, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 16053.041401263661}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (0, 0, 1, 12)}",2017-07-01
467,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 1659.9288669128873, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 15286.450448287884}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (1, 0, 0, 12)}",2017-07-01
468,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 1252.260596666325, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 12551.448248263172}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (1, 0, 1, 12)}",2017-07-01
469,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 1835.0710604470587, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 16979.194354335443}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (0, 0, 0, 12)}",2017-07-01
470,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 1588.7838659731933, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 15746.187653906723}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (0, 0, 1, 12)}",2017-07-01
471,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 1670.7062317756645, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 14994.499228423127}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (1, 0, 0, 12)}",2017-07-01
472,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 1295.4505053674293, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 12979.259840811603}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (1, 0, 1, 12)}",2017-07-01
473,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 1758.2797751210674, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 17140.518576418464}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (0, 0, 0, 12)}",2017-07-01
474,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 1566.7937725017764, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 16226.694833727372}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (0, 0, 1, 12)}",2017-07-01
475,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 1745.5489468463275, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 15081.164088969344}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (1, 0, 0, 12)}",2017-07-01
476,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 1385.4353162403277, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 13376.360557039938}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (1, 0, 1, 12)}",2017-07-01
477,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 1842.089311097392, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 17112.882918824238}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (0, 0, 0, 12)}",2017-07-01
478,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 1556.828132208815, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 16113.348429207916}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (0, 0, 1, 12)}",2017-07-01
479,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 1674.9848067779749, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 14779.799746203767}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (1, 0, 0, 12)}",2017-07-01
480,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): 1117.9922482924885, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 11968.249350807506}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (1, 0, 1, 12)}",2017-07-01
481,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 3358.9052683788323, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -30341.898500577547}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (0, 0, 0, 12)}",2018-07-01
482,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 4953.6499745400215, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -30838.787299803473}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (0, 0, 1, 12)}",2018-07-01
483,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 4818.725138855465, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -33573.733315309975}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (1, 0, 0, 12)}",2018-07-01
484,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 5216.762481043901, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -34554.92306722813}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (1, 0, 1, 12)}",2018-07-01
485,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 7166.4393587474915, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -24159.26659938124}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (0, 0, 0, 12)}",2018-07-01
486,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 5678.83656828932, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -29578.620547744234}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (0, 0, 1, 12)}",2018-07-01
487,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 5138.0729687056955, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -33113.87269601657}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (1, 0, 0, 12)}",2018-07-01
488,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 5343.3167475927185, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -34035.45919466911}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (1, 0, 1, 12)}",2018-07-01
489,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 6558.301129223211, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -25239.083801099303}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (0, 0, 0, 12)}",2018-07-01
490,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 5267.963944789219, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -30061.259747970944}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (0, 0, 1, 12)}",2018-07-01
491,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 5015.142222259921, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -32923.400567688295}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (1, 0, 0, 12)}",2018-07-01
492,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 5169.723186062569, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -34057.61026816511}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (1, 0, 1, 12)}",2018-07-01
493,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 6434.188551414838, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -25334.98060874154}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (0, 0, 0, 12)}",2018-07-01
494,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 5147.960647942964, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -30565.54335986699}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (0, 0, 1, 12)}",2018-07-01
495,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 5080.1125474200235, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -33044.234046034166}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (1, 0, 0, 12)}",2018-07-01
496,['importaciones_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): 5308.023707975743, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -34594.76196322842}",,,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (1, 0, 1, 12)}",2018-07-01
497,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): 30910.88487939631, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 72396.21888418801}",,,,,ARIMA,"{'order': (2, 0, 2)}",2015-07-01
498,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): 29498.136447275698, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 69667.7780966666}",,,,,ARIMA,"{'order': (2, 0, 4)}",2015-07-01
499,['ieps_sin_gas_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']","{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): 27819.239877439308, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 65501.21585800672}",,,,,ARIMA,"{'order': (3, 0, 2)}",2015-07-01
