,endog_vars,exog_vars,forecast_biass_first18,forecast_biass_first6,forecast_biass_last12,mae_first18,mae_first6,mae_last12,mape_first18,mape_first6,mape_last12,model,params,pred_period,rmse_first18,rmse_first6,rmse_last12,split_date,variable
20,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa']",0.8743102994516998,0.0489460986469914,1.286992399854054,0.8846894724509865,0.08008361764485154,1.286992399854054,0.19221793935269343,0.02434324155227516,0.2761552882529026,VAR,"{'ic': 'bic', 'maxlags': 12, 'trend': 'ct'}",18MS,1.2265368249504986,0.10071800989511755,1.500505520043448,2015-07-01,tasa_cetes_91_mensual
21,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa']",1.0412359038088033,0.8525771977583195,1.1355652568340453,1.0412359038088033,0.8525771977583195,1.1355652568340453,0.012003650816242183,0.009948251604202448,0.013031350422262044,VAR,"{'ic': 'bic', 'maxlags': 12, 'trend': 'ct'}",18MS,1.232114543216451,1.0832724855768894,1.3001614255177163,2015-07-01,inpc
22,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa']",14777.127923011663,21778.929151010117,11276.227309012436,36185.42693728478,31052.602538652525,38751.8391366009,0.05252809295509646,0.04661052574444761,0.055486876560420874,VAR,"{'ic': 'bic', 'maxlags': 12, 'trend': 'ct'}",18MS,42395.11470696197,34060.30861541821,45999.633857629015,2015-07-01,importaciones_r
23,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa']",3.0009145632539824,3.1044825958320366,2.9491305469649554,3.4263045983067033,3.1044825958320366,3.5872155995440367,0.0305885197098499,0.028063003239316948,0.031851277945116364,VAR,"{'ic': 'bic', 'maxlags': 12, 'trend': 'ct'}",18MS,4.347688054076832,3.988241514719078,4.516697015904345,2015-07-01,indic_mens_consumo
24,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa']",-2.2764008952437718,-1.1462853166939269,-2.841458684518694,2.3668822762886026,1.4177294598284196,2.841458684518694,0.021898295547253203,0.013315253927217755,0.02618981635727093,VAR,"{'ic': 'fpe', 'maxlags': 12, 'trend': 'c'}",18MS,2.587247004723935,1.9025564208159558,2.8689562785071248,2015-07-01,igae_sa
25,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa']",0.47676181689042785,-0.10544743102891492,0.7678664408500993,0.6119157416512281,0.3000143432534858,0.7678664408500993,0.03290544102416944,0.01801045993978909,0.04035293156635961,VAR,"{'ic': 'fpe', 'maxlags': 12, 'trend': 'c'}",18MS,0.7371751755481841,0.3341247915648037,0.8713903665967581,2015-07-01,tc_mensual
26,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa']",-0.4358888457219479,-0.6956519779906692,-0.30600727958758717,0.5942318025221809,0.6956519779906692,0.5435217147879364,0.16028780423877065,0.21511920693006914,0.13287210289312132,VAR,"{'ic': 'fpe', 'maxlags': 12, 'trend': 'c'}",18MS,0.6667673764979262,0.7757757448742901,0.6049414007780101,2015-07-01,tasa_cetes_91_mensual
27,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa']",0.4763732607059481,0.5145455508252136,0.45728711564631536,0.4763732607059481,0.5145455508252136,0.45728711564631536,0.005494113916661649,0.006014892302301633,0.005233724723841658,VAR,"{'ic': 'fpe', 'maxlags': 12, 'trend': 'c'}",18MS,0.5362153203524023,0.5872227061742109,0.5087976526554169,2015-07-01,inpc
28,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa']",-49943.056929983475,-24155.25396928455,-62836.95841033294,58566.83161850302,50026.5780348432,62836.95841033294,0.08705747681642514,0.07677340758571906,0.09219951143177818,VAR,"{'ic': 'fpe', 'maxlags': 12, 'trend': 'c'}",18MS,65307.47942760103,56367.943360044745,69346.433105526,2015-07-01,importaciones_r
29,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa']",3.8217164850150303,3.3283811798430754,4.068384137601008,3.8217164850150303,3.3283811798430754,4.068384137601008,0.03450371014774386,0.030695864876788843,0.036407632783221365,VAR,"{'ic': 'fpe', 'maxlags': 12, 'trend': 'c'}",18MS,4.4319243462023135,3.5130244806403406,4.826205508979289,2015-07-01,indic_mens_consumo
30,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa']",-1.6893362119320576,-0.8336456709080503,-2.1171814824440616,1.8278133175421791,1.249076987738415,2.1171814824440616,0.016916490051108377,0.011726101182351905,0.01951168448548661,VAR,"{'ic': 'fpe', 'maxlags': 12, 'trend': 'ct'}",18MS,1.9743880763408161,1.5811239472571523,2.144139908145027,2015-07-01,igae_sa
31,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa']",-0.06892940895476575,-0.39200106498915205,0.09260641906242739,0.42209029784979424,0.4746507557041282,0.3958100689226273,0.02335282268336185,0.02837773689658304,0.020840365576751247,VAR,"{'ic': 'fpe', 'maxlags': 12, 'trend': 'ct'}",18MS,0.5471177614662027,0.6192098768195048,0.5072438581119243,2015-07-01,tc_mensual
32,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa']",-0.45827606217313555,-0.7139709029647641,-0.3304286417773212,0.6411847446513463,0.7139709029647641,0.6047916654946374,0.17235325592122144,0.22075874919839403,0.1481505092826351,VAR,"{'ic': 'fpe', 'maxlags': 12, 'trend': 'ct'}",18MS,0.720569855541819,0.8041633202984576,0.6749015129754985,2015-07-01,tasa_cetes_91_mensual
33,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa']",0.26640121526296984,0.4697780788252454,0.16471278348183205,0.34237727364300874,0.4697780788252454,0.2786768710518904,0.003960399817756534,0.005494441632114891,0.0031933789105773555,VAR,"{'ic': 'fpe', 'maxlags': 12, 'trend': 'ct'}",18MS,0.3905976907426046,0.5228331217681518,0.3035994028506438,2015-07-01,inpc
34,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa']",-53108.37410603644,-38411.292690942624,-60456.914813583346,59975.231808214245,59011.865797476006,60456.914813583346,0.08971066809452782,0.09065638697528507,0.08923780865414922,VAR,"{'ic': 'fpe', 'maxlags': 12, 'trend': 'ct'}",18MS,67112.39611443055,67707.17195463377,66813.02269231033,2015-07-01,importaciones_r
35,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa']",3.9258201403173936,3.0118739356433437,4.382793242654419,3.9258201403173936,3.0118739356433437,4.382793242654419,0.035473284296178215,0.027770574754964295,0.03932463906678517,VAR,"{'ic': 'fpe', 'maxlags': 12, 'trend': 'ct'}",18MS,4.467399822361495,3.192396345698834,4.984054027118651,2015-07-01,indic_mens_consumo
36,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa']",1.2271113980252342,0.8609432411031269,1.4101954764862878,1.2271113980252342,0.8609432411031269,1.4101954764862878,0.01107975487529243,0.007845867016807805,0.012696698804534742,VAR,"{'ic': 'aic', 'maxlags': 12, 'trend': 'c'}",18MS,1.3715464509472695,1.0323347824204092,1.5128952208139133,2016-07-01,igae_sa
37,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa']",-2.1135340792068487,-0.6323275522929036,-2.854137342663821,2.1969319737196993,0.6528695234670909,2.9689631988460037,0.11855000130061594,0.03453046191171772,0.16055977099506505,VAR,"{'ic': 'aic', 'maxlags': 12, 'trend': 'c'}",18MS,2.702417391768205,0.8196696075415534,3.2586286235521285,2016-07-01,tc_mensual
