,endog_vars,exog_vars,forecast_biass_first18,forecast_biass_first6,forecast_biass_last12,mae_first18,mae_first6,mae_last12,mape_first18,mape_first6,mape_last12,model,params,pred_period,rmse_first18,rmse_first6,rmse_last12,split_date,variable
20,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_sin_gasol_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",3.107231162962474,3.219648963859084,3.0510222625141687,3.5188194944261673,3.219648963859084,3.668404759709709,0.03142797203487774,0.029154989153966804,0.03256446347533321,VAR,"{'ic': 'bic', 'maxlags': 12, 'trend': 'c'}",18MS,4.432210610346988,3.994331090091259,4.635665638619098,2015-07-01,indic_mens_consumo
21,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_sin_gasol_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",-0.21031879189686245,0.20414504118478524,-0.4175507084376863,0.5322926187840457,0.7142282312396233,0.4413248125562568,0.004942985944169206,0.006687657602928502,0.0040706501147895575,VAR,"{'ic': 'bic', 'maxlags': 12, 'trend': 'ct'}",18MS,0.626306804792341,0.8101169530769475,0.5101427072520481,2015-07-01,igae_sa
22,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_sin_gasol_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",1.9421052148589106,0.8694825491476053,2.4784165477145637,1.9421052148589106,0.8694825491476053,2.4784165477145637,0.10481959690157193,0.052057407678452544,0.13120069151313166,VAR,"{'ic': 'bic', 'maxlags': 12, 'trend': 'ct'}",18MS,2.1684787492266104,0.9117601912778974,2.576392207248647,2015-07-01,tc_mensual
23,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_sin_gasol_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",0.711456940114171,0.050061197447481165,1.042154811447516,0.7223870439852575,0.08285150906074083,1.042154811447516,0.1572477413409914,0.02520574173053985,0.2232687411462172,VAR,"{'ic': 'bic', 'maxlags': 12, 'trend': 'ct'}",18MS,0.999474253741989,0.10100919249054875,1.2220154448106875,2015-07-01,tasa_cetes_91_mensual
24,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_sin_gasol_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",1.29469202454125,0.8742936925909532,1.5048911905163986,1.29469202454125,0.8742936925909532,1.5048911905163986,0.014898131795166544,0.010203438270722573,0.01724547855738853,VAR,"{'ic': 'bic', 'maxlags': 12, 'trend': 'ct'}",18MS,1.4442676667893193,1.09825620986053,1.5892703636420673,2015-07-01,inpc
25,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_sin_gasol_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",26707.140197868706,9731.436481776438,35194.99205591484,29110.72836381453,15181.962835580125,36075.11112793174,0.11912508098688979,0.07253360924455983,0.14242081685805474,VAR,"{'ic': 'bic', 'maxlags': 12, 'trend': 'ct'}",18MS,39667.49447149226,18290.394989778782,46829.43414165648,2015-07-01,ing_trib_sin_gasol_neto_(mdp)_r
26,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_sin_gasol_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",17817.07646607794,21787.97305526212,15831.628171485849,37335.99652174321,30988.164353130735,40509.912606049445,0.05388525130060684,0.04652141306143836,0.057567170420191084,VAR,"{'ic': 'bic', 'maxlags': 12, 'trend': 'ct'}",18MS,44344.317949352924,34009.09695465599,48696.18531008729,2015-07-01,importaciones_r
27,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_sin_gasol_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",3.9041984040608275,3.235188476809384,4.23870336768655,4.155686235438442,3.235188476809384,4.615935114752972,0.03705068204554434,0.029297043847310893,0.04092750114466106,VAR,"{'ic': 'bic', 'maxlags': 12, 'trend': 'ct'}",18MS,5.27333581925265,4.010044221856213,5.802747509869641,2015-07-01,indic_mens_consumo
28,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_sin_gasol_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",-1.198317609721167,-0.8783285704370934,-1.3583121293632037,1.4015689960430526,1.4472447238615374,1.3787311321338105,0.013032294293863631,0.013592861981072476,0.012752010450259208,VAR,"{'ic': 'fpe', 'maxlags': 12, 'trend': 'c'}",18MS,1.6334129807587972,1.7902157532607994,1.5490709237976947,2015-07-01,igae_sa
29,"['igae_sa', 'tc_mensual', 'tasa_cetes_91_mensual', 'inpc', 'ing_trib_sin_gasol_neto_(mdp)_r', 'importaciones_r', 'indic_mens_consumo']","['commodity_price_index', 'cons_price_index_us', 'ind_prod_ind_us', 'tbill_3meses_mensual', 'trade_weighted_exchange_rate', 'year_2009', 'year_2015', 'semana_santa', 'IVA', 'ISRP', 'ISRE']",0.4076284528855332,0.12003114095606164,0.551427108850269,0.4780340098494286,0.21084560972687397,0.6116282099107059,0.026024343682762564,0.012684272757060418,0.032694379145613635,VAR,"{'ic': 'fpe', 'maxlags': 12, 'trend': 'c'}",18MS,0.5932594918391643,0.2759077027725459,0.6999090703522016,2015-07-01,tc_mensual
